generator,copyright,minlat,minlon,maxlat,maxlon,id,visible,version2,timestamp,uid,lat,lon
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893109,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274451,8.4152823
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893111,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274459,8.4163158
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893112,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274462,8.4153683
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893113,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274486,8.4161472
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893114,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274505,8.4154456
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893115,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274553,8.418622
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893116,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274562,8.4175352
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893118,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274638,8.4172387
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893119,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274653,8.4169549
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893120,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274668,8.417188
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893121,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274703,8.4169029
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893122,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274706,8.4174484
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893123,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274712,8.4168108
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893124,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274725,8.4168129
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893125,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274749,8.416815
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893126,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274768,8.4165774
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893127,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274773,8.4165396
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893128,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274774,8.4165931
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893129,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274794,8.4165995
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893130,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274795,8.416525
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893131,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274812,8.4164573
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893132,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274833,8.4167239
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893133,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274836,8.4178949
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893134,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274971,8.4166718
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893135,TRUE,1,2015-04-10T17:56:39Z,189689,52.1274976,8.4166138
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893136,TRUE,1,2015-04-10T17:56:39Z,189689,52.1275033,8.4178445
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893137,TRUE,1,2015-04-10T17:56:39Z,189689,52.1275035,8.41739
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893138,TRUE,1,2015-04-10T17:56:39Z,189689,52.127504,8.4169093
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893139,TRUE,1,2015-04-10T17:56:39Z,189689,52.1275063,8.4169047
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893140,TRUE,1,2015-04-10T17:56:39Z,189689,52.1275067,8.4168167
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893141,TRUE,1,2015-04-10T17:56:39Z,189689,52.1275078,8.4168125
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893142,TRUE,1,2015-04-10T17:56:39Z,189689,52.1275082,8.4167201
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893143,TRUE,1,2015-04-10T17:56:39Z,189689,52.1275088,8.4173138
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893145,TRUE,1,2015-04-10T17:56:39Z,189689,52.127509,8.4188449
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893146,TRUE,1,2015-04-10T17:56:39Z,189689,52.1275093,8.4180954
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893147,TRUE,1,2015-04-10T17:56:39Z,189689,52.1275107,8.4180896
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893148,TRUE,1,2015-04-10T17:56:39Z,189689,52.1275184,8.4185917
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893149,TRUE,1,2015-04-10T17:56:39Z,189689,52.1275187,8.4180197
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893150,TRUE,1,2015-04-10T17:56:39Z,189689,52.1275192,8.4175488
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893151,TRUE,1,2015-04-10T17:56:39Z,189689,52.1275196,8.4172526
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893152,TRUE,1,2015-04-10T17:56:39Z,189689,52.1275203,8.4178126
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893153,TRUE,1,2015-04-10T17:56:39Z,189689,52.1275207,8.4178085
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893156,TRUE,1,2015-04-10T17:56:40Z,189689,52.127521,8.4169585
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893157,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275224,8.4172018
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893158,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275239,8.4179524
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893159,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275241,8.4169112
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893160,TRUE,1,2015-04-10T17:56:40Z,189689,52.127525,8.4178092
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893161,TRUE,1,2015-04-10T17:56:40Z,189689,52.127526,8.417462
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893162,TRUE,1,2015-04-10T17:56:40Z,189689,52.127528,8.4176631
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893163,TRUE,1,2015-04-10T17:56:40Z,189689,52.12753,8.4163205
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893164,TRUE,1,2015-04-10T17:56:40Z,189689,52.127533,8.4179057
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893165,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275336,8.4174858
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893166,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275338,8.4174814
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893167,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275359,8.4190445
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893168,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275436,8.417057
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893169,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275447,8.4176638
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893172,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275479,8.417061
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893173,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275552,8.4161518
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893174,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275669,8.4174821
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893175,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275704,8.4178552
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893176,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275726,8.4170613
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893177,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275727,8.417112
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893178,TRUE,1,2015-04-10T17:56:40Z,189689,52.127573,8.417117
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893179,TRUE,2,2022-11-16T19:24:58Z,34927,52.1275748,8.417116
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893180,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275767,8.4174016
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893181,TRUE,2,2022-11-16T19:24:58Z,34927,52.127582,8.417216
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893182,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275822,8.4172211
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893183,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275849,8.4173233
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893184,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275853,8.4172162
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893185,TRUE,1,2015-04-10T17:56:40Z,189689,52.1275934,8.4188146
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893186,TRUE,2,2022-11-16T19:24:58Z,34927,52.1275957,8.4166038
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893187,TRUE,2,2022-11-16T19:24:58Z,34927,52.127596,8.4164616
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893188,TRUE,2,2022-11-16T19:24:58Z,34927,52.127597,8.4181078
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893189,TRUE,2,2022-11-16T19:24:58Z,34927,52.1276,8.417965
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893190,TRUE,1,2015-04-10T17:56:40Z,189689,52.1276003,8.417823
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893191,TRUE,2,2022-11-16T19:24:58Z,34927,52.127602,8.4178277
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893192,TRUE,1,2015-04-10T17:56:40Z,189689,52.127603,8.4169147
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893193,TRUE,1,2015-04-10T17:56:40Z,189689,52.127606,8.4178237
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893194,TRUE,1,2015-04-10T17:56:40Z,189689,52.1276086,8.4168201
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893195,TRUE,1,2015-04-10T17:56:40Z,189689,52.1276089,8.4167253
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893196,TRUE,1,2015-04-10T17:56:40Z,189689,52.1276091,8.419369
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893198,TRUE,1,2015-04-10T17:56:40Z,189689,52.1276254,8.4176776
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893199,TRUE,1,2015-04-10T17:56:40Z,189689,52.1276268,8.4176782
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893200,TRUE,1,2015-04-10T17:56:40Z,189689,52.12763,8.4176741
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893203,TRUE,1,2015-04-10T17:56:40Z,189689,52.1276298,8.4174974
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893204,TRUE,1,2015-04-10T17:56:40Z,189689,52.1276291,8.4175023
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893205,TRUE,1,2015-04-10T17:56:40Z,189689,52.1276708,8.4174982
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893206,TRUE,1,2015-04-10T17:56:40Z,189689,52.127671,8.417043
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893207,TRUE,1,2015-04-10T17:56:40Z,189689,52.1276732,8.417118
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893208,TRUE,1,2015-04-10T17:56:40Z,189689,52.1276738,8.4174134
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893209,TRUE,1,2015-04-10T17:56:40Z,189689,52.1276775,8.417203
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893211,TRUE,1,2015-04-10T17:56:40Z,189689,52.1276875,8.4172032
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893212,TRUE,1,2015-04-10T17:56:40Z,189689,52.1276915,8.4172074
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893214,TRUE,1,2015-04-10T17:56:40Z,189689,52.1276968,8.4173398
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893215,TRUE,1,2015-04-10T17:56:40Z,189689,52.1276963,8.4159422
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893217,TRUE,1,2015-04-10T17:56:40Z,189689,52.1277042,8.4158507
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893218,TRUE,1,2015-04-10T17:56:40Z,189689,52.1277133,8.4189866
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893219,TRUE,1,2015-04-10T17:56:40Z,189689,52.1277227,8.4183056
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893220,TRUE,2,2022-11-16T19:24:58Z,34927,52.1277228,8.418387
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893221,TRUE,2,2022-11-16T19:24:58Z,34927,52.1277233,8.4158799
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893222,TRUE,1,2015-04-10T17:56:40Z,189689,52.1277338,8.4158524
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893223,TRUE,2,2022-11-16T19:24:58Z,34927,52.1277362,8.4155604
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893224,TRUE,1,2015-04-10T17:56:40Z,189689,52.1277415,8.4155135
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893225,TRUE,2,2022-11-16T19:24:58Z,34927,52.1277417,8.4157886
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893226,TRUE,1,2015-04-10T17:56:41Z,189689,52.127743,8.4156716
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893227,TRUE,1,2015-04-10T17:56:41Z,189689,52.1277435,8.4193123
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893228,TRUE,1,2015-04-10T17:56:41Z,189689,52.1277442,8.4183071
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893231,TRUE,1,2015-04-10T17:56:41Z,189689,52.1277581,8.4183701
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893232,TRUE,1,2015-04-10T17:56:41Z,189689,52.1277682,8.4140624
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893233,TRUE,1,2015-04-10T17:56:41Z,189689,52.1277792,8.4158825
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893236,TRUE,2,2021-08-09T16:13:23Z,879327,52.1277795,8.4157615
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893237,TRUE,2,2021-08-09T16:13:23Z,879327,52.1277798,8.4155622
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893239,TRUE,1,2015-04-10T17:56:41Z,189689,52.1277803,8.4159455
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893240,TRUE,1,2015-04-10T17:56:41Z,189689,52.1277905,8.4155153
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893241,TRUE,1,2015-04-10T17:56:41Z,189689,52.1277945,8.4162768
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893242,TRUE,1,2015-04-10T17:56:41Z,189689,52.1277947,8.414199
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893243,TRUE,1,2015-04-10T17:56:41Z,189689,52.1277968,8.4156318
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893245,TRUE,1,2015-04-10T17:56:41Z,189689,52.1277969,8.4140393
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893246,TRUE,1,2015-04-10T17:56:41Z,189689,52.1277984,8.4183105
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893247,TRUE,2,2021-08-09T16:13:23Z,879327,52.1277992,8.4184992
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893248,TRUE,2,2021-08-09T16:13:23Z,879327,52.1278013,8.4140496
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893249,TRUE,1,2015-04-10T17:56:41Z,189689,52.1278045,8.4163579
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893250,TRUE,1,2015-04-10T17:56:41Z,189689,52.1278214,8.4163498
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893251,TRUE,1,2015-04-10T17:56:41Z,189689,52.1278273,8.4183101
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893252,TRUE,1,2015-04-10T17:56:41Z,189689,52.1278289,8.4183196
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893253,TRUE,1,2015-04-10T17:56:41Z,189689,52.1278326,8.4184893
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893254,TRUE,1,2015-04-10T17:56:41Z,189689,52.1278333,8.4184987
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893255,TRUE,1,2015-04-10T17:56:41Z,189689,52.1278374,8.415832
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893256,TRUE,1,2015-04-10T17:56:41Z,189689,52.1278443,8.4164316
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893257,TRUE,1,2015-04-10T17:56:41Z,189689,52.1278473,8.4164235
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893258,TRUE,1,2015-04-10T17:56:41Z,189689,52.1278478,8.4139875
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893259,TRUE,1,2015-04-10T17:56:41Z,189689,52.1278481,8.4158205
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893260,TRUE,1,2015-04-10T17:56:41Z,189689,52.1278529,8.4158904
CGImap 0.8.8 (95129 spike-08.openstreetmap.org),OpenStreetMap and contributors,52.1264,8.4128,52.1306,8.4212,3448893261,TRUE,1,2015-04-10T17:56:41Z,189689,52.1278608,8.4140051
